Gender,Grade,LOS,Location,Business_Unit,status,Age Group,Length of Service (Years),Last Promotion Date,Last_Date
1,Mager,0.4902,Lagos,0.7241,0,31-35,1.05,123.7863014,123.7863014
1,Mager,0.487,Lagos,0.2632,0,31-35,1.05,123.7863014,123.7863014
1,Mager,0.4902,Lagos,0.4737,1,,,123.7863014,123.7863014
1,Mager,0.4902,Lagos,0.1923,1,,,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.5376,0,,,123.7863014,123.7863014
1,Mager,0.4902,Lagos,0.4894,0,36-40,0.93,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.4918,0,36-40,0.93,123.7863014,123.7863014
1,Mager,0.3462,Lagos,0.5357,0,31-35,0.73,123.7863014,123.7863014
0,Mager,0.4902,Lagos,0.5769,0,36-40,0.5,123.7863014,123.7863014
1,Mager,0.5477,Abuja,0.4074,0,36-40,0.33,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.5376,0,36-40,0.33,123.7863014,123.7863014
1,Mager,0.4902,Lagos,0.4894,0,36-40,0.29,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.6714,0,36-40,0.26,123.7863014,123.7863014
1,Mager,0.4902,Lagos,0.7241,0,26-30,0.22,123.7863014,123.7863014
0,Contract,0.5477,Lagos,0.6714,1,,,123.7863014,123.7863014
0,Contract,0.487,Abuja,0.3409,0,,,123.7863014,123.7863014
0,Associate Director,0.4902,Lagos,0.2308,0,,23.65,123.7863014,123.7863014
0,Associate Director,0.5477,Lagos,0.6714,1,,,123.7863014,123.7863014
1,Associate Director,0.5477,Lagos,0.5528,0,41-45,17.59,123.7863014,123.7863014
0,Associate Director,0.5477,Lagos,0.5528,0,41-45,18.01,2.202739726,123.7810207
0,Associate Director,0.5477,Lagos,0.5528,1,,,123.7863014,123.7863014
0,Associate Director,0.5477,Lagos,0.5528,1,,,123.7863014,123.7863014
0,Associate Director,0.5477,Lagos,0.5376,0,41-45,16.84,123.7863014,123.7863014
0,Associate Director,0.3462,Lagos,0.3636,0,,24.52,4.205479452,123.7755375
1,Associate Director,0.3462,Lagos,0.1765,0,,22.15,4.205479452,123.7755375
0,Associate Director,0.3462,Lagos,0.2381,0,,26.66,1.202739726,123.7837585
1,Associate Director,0.3462,Lagos,0.1765,0,,,123.7863014,123.7863014
0,Associate Director,0.3462,Lagos,0.4146,0,41-45,19.55,123.7863014,123.7863014
0,Associate Director,0.5477,Lagos,0.5376,0,,,123.7863014,123.7863014
0,Associate Director,0.5477,Lagos,0.4918,0,36-40,15.81,2.698630137,123.779663
0,Associate Director,0.4902,Abuja,0.1923,0,41-45,15.43,123.7863014,123.7863014
1,Associate Director,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
1,Associate Director,0.5477,Lagos,0.6714,0,,9.72,2.698630137,123.779663
1,Associate Director,0.5477,Lagos,0.5992,0,36-40,14.59,2.202739726,123.7810207
0,Associate Director,0.5477,Lagos,0.4074,1,,,123.7863014,123.7863014
1,Associate Director,0.487,Lagos,0.4912,0,,,123.7863014,123.7863014
0,Associate Director,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
0,Associate Director,0.5477,Lagos,0.6714,1,,,123.7863014,123.7863014
1,Associate Director,0.487,Lagos,0.4912,0,31-35,5.59,1.202739726,123.7837585
0,Associate Director,0.5477,Lagos,0.4918,0,36-40,4.65,4.205479452,123.7755375
1,Associate Director,0.3462,Lagos,0.5357,1,,,123.7863014,123.7863014
1,Associate Director,0.5477,Lagos,0.5528,0,,,123.7863014,123.7863014
1,Associate Director,0.5477,Lagos,0.7614,1,,,123.7863014,123.7863014
1,Associate Director,0.487,Lagos,0.3409,0,,9.3,2.698630137,123.779663
0,Associate Director,0.4902,Lagos,0.5769,1,,,123.7863014,123.7863014
0,Associate Director,0.5477,Lagos,0.5376,1,,,123.7863014,123.7863014
1,Associate Director,0.4902,Lagos,0.4,0,,,123.7863014,123.7863014
1,Associate Director,0.487,Lagos,0.5632,0,,,123.7863014,123.7863014
0,Associate Director,0.487,Lagos,1,1,,,123.7863014,123.7863014
1,Associate Director,0.5477,Lagos,0.7614,0,,,123.7863014,123.7863014
1,Associate Director,0.487,Lagos,0.5632,0,,,123.7863014,123.7863014
1,Associate Director,0.5477,Lagos,0.5376,1,,,123.7863014,123.7863014
0,Associate Director,0.5477,Lagos,0.65,0,36-40,4.13,2.698630137,123.779663
0,Associate Director,0.3462,Lagos,0.5357,0,,4.18,123.7863014,123.7863014
1,Associate Director,0.4902,Lagos,0.4894,1,,,123.7863014,123.7863014
0,Associate Director,0.487,Lagos,0.2632,0,41-45,1.77,123.7863014,123.7863014
0,Associate Director,0.487,Lagos,0.4912,0,41-45,1.55,123.7863014,123.7863014
1,Associate Director,0.487,Abuja,0.5632,0,,1.52,123.7863014,123.7863014
0,Associate 2,0.487,Lagos,0.5632,0,36-40,7.3,1.202739726,123.7837585
1,Associate 2,0.3462,Lagos,0.2381,1,,,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.65,1,,,123.7863014,123.7863014
0,Associate 2,0.4902,Lagos,0.5769,1,,,123.7863014,123.7863014
0,Associate 2,0.3462,Lagos,0.4146,1,,,123.7863014,123.7863014
0,Associate 2,0.4902,Lagos,0.4737,1,,,123.7863014,123.7863014
0,Associate 2,0.3462,Lagos,0.3636,0,,,123.7863014,123.7863014
0,Associate 2,0.3462,Lagos,0.3636,1,,,123.7863014,123.7863014
0,Associate 2,0.4902,Lagos,0.4894,1,,,123.7863014,123.7863014
0,Associate 2,0.4902,Lagos,0.4737,1,,,123.7863014,123.7863014
0,Associate 2,0.5477,Lagos,0.5528,1,,,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
0,Associate 2,0.5477,Lagos,0.5528,1,,,123.7863014,123.7863014
0,Associate 2,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
0,Associate 2,0.5477,Lagos,0.6714,0,26-30,4.6,1.202739726,123.7837585
1,Associate 2,0.3462,Lagos,0.1765,1,,,123.7863014,123.7863014
0,Associate 2,0.4902,Lagos,0.7241,1,,,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
0,Associate 2,0.3462,Lagos,0.0323,1,,,123.7863014,123.7863014
0,Associate 2,0.4902,Lagos,0.4894,1,,,123.7863014,123.7863014
0,Associate 2,0.3462,Lagos,0.4146,1,,,123.7863014,123.7863014
1,Associate 2,0.3462,Lagos,0.4146,1,,,123.7863014,123.7863014
1,Associate 2,0.5477,Abuja,0.5992,1,,,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
1,Associate 2,0.4902,Lagos,0.7241,1,,,123.7863014,123.7863014
0,Associate 2,0.4902,Lagos,0.4894,1,,,123.7863014,123.7863014
1,Associate 2,0.487,Lagos,0.4912,1,,,123.7863014,123.7863014
1,Associate 2,0.487,Lagos,0.5632,0,31-35,3.76,2.202739726,123.7810207
1,Associate 2,0.487,Lagos,0.4717,0,26-30,3.76,1.202739726,123.7837585
0,Associate 2,0.5477,Abuja,0.4918,1,,,123.7863014,123.7863014
0,Associate 2,0.3462,Lagos,0.4146,0,,,123.7863014,123.7863014
1,Associate 2,0.3462,Lagos,0.2381,0,26-30,3.34,2.202739726,123.7810207
0,Associate 2,0.5477,Abuja,0.5992,1,,,123.7863014,123.7863014
0,Associate 2,0.3462,Lagos,0.0323,0,36-40,3.3,2.202739726,123.7810207
0,Associate 2,0.3462,Lagos,0.0323,0,31-35,3.3,2.202739726,123.7810207
0,Associate 2,0.4902,Abuja,0.7241,1,,,123.7863014,123.7863014
0,Associate 2,0.3462,Lagos,0.5357,1,,,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.5992,0,26-30,1.25,2.202739726,123.7810207
1,Associate 2,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.5992,0,26-30,2.57,2.202739726,123.7810207
1,Associate 2,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
1,Associate 2,0.5477,Abuja,0.4074,1,,,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.5528,0,26-30,2.57,2.202739726,123.7810207
1,Associate 2,0.5477,Lagos,0.5528,0,26-30,2.57,2.202739726,123.7810207
1,Associate 2,0.5477,Lagos,0.5528,1,,,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.5528,1,,,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.7614,0,26-30,2.57,2.202739726,123.7810207
0,Associate 2,0.5477,Lagos,0.3684,1,,,123.7863014,123.7863014
0,Associate 2,0.5477,Lagos,0.3684,1,,,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
1,Associate 2,0.5477,Port Harcourt,0.4918,0,26-30,2.57,2.202739726,123.7810207
1,Associate 2,0.487,Lagos,0.4912,1,,,123.7863014,123.7863014
0,Associate 2,0.5477,Lagos,0.5992,0,,,123.7863014,123.7863014
1,Associate 2,0.4902,Lagos,0.4615,1,,,123.7863014,123.7863014
1,Associate 2,0.4902,Lagos,0.4737,1,,,123.7863014,123.7863014
0,Associate 2,0.5477,Lagos,0.5528,1,,,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
0,Associate 2,0.5477,Lagos,0.625,0,26-30,0.84,123.7863014,123.7863014
0,Associate 2,0.4902,Abuja,0.1923,0,36-40,0.93,123.7863014,123.7863014
0,Associate 2,0.487,Lagos,0.3409,0,26-30,1.59,1.202739726,123.7837585
0,Associate 2,0.5477,Abuja,0.4918,0,26-30,0.96,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.65,0,26-30,0.77,123.7863014,123.7863014
0,Associate 2,0.4902,Lagos,0.3704,0,26-30,1.59,1.202739726,123.7837585
0,Associate 2,0.5477,Lagos,0.3684,0,21-25,1.43,1.202739726,123.7837585
0,Associate 2,0.5477,Lagos,0.7614,1,,,123.7863014,123.7863014
0,Associate 2,0.5477,Abuja,0.5992,0,21-25,1.22,1.202739726,123.7837585
0,Associate 2,0.487,Abuja,0.4717,1,,,123.7863014,123.7863014
0,Associate 2,0.5477,Lagos,0.4918,0,21-25,1.09,123.7863014,123.7863014
0,Associate 2,0.4902,Lagos,0.1923,0,26-30,0.73,123.7863014,123.7863014
0,Associate 2,0.4902,Lagos,0.7241,1,,,123.7863014,123.7863014
0,Associate 2,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.5992,0,31-35,2.57,2.202739726,123.7810207
1,Associate 2,0.5477,Lagos,0.5376,0,21-25,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.5528,1,,,123.7863014,123.7863014
0,Associate 2,0.3462,Lagos,0.5357,1,,,123.7863014,123.7863014
1,Associate 2,0.5477,Abuja,0.3684,0,26-30,1.43,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.7614,0,26-30,1.22,123.7863014,123.7863014
0,Associate 2,0.3462,Lagos,0.2381,0,26-30,0.8,0.950684932,123.7844486
1,Associate 2,0.3462,Lagos,0.5357,1,,,123.7863014,123.7863014
1,Associate 2,0.5477,Abuja,0.4918,0,26-30,1.59,1.202739726,123.7837585
0,Associate 2,0.5477,Lagos,0.4918,0,26-30,1.09,123.7863014,123.7863014
0,Associate 2,0.5477,Lagos,0.4918,0,26-30,0.63,123.7863014,123.7863014
0,Associate 2,0.5477,Lagos,0.4918,0,,,123.7863014,123.7863014
1,Associate 2,0.487,Lagos,0.3409,1,21-25,2.57,1.202739726,123.7837585
0,Associate 2,0.3462,Lagos,0.4146,0,21-25,2.27,1.202739726,123.7837585
0,Associate 2,0.3462,Lagos,0.1765,0,21-25,2.09,1.202739726,123.7837585
1,Associate 2,0.4902,Lagos,0.4737,0,26-30,1.05,123.7863014,123.7863014
0,Associate 2,0.487,Lagos,0.4717,0,26-30,0.63,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.7614,1,,,123.7863014,123.7863014
0,Associate 2,0.3462,Lagos,0.4146,0,26-30,1.92,1.202739726,123.7837585
1,Associate 2,0.3462,Lagos,0.4146,0,26-30,1.84,1.202739726,123.7837585
0,Associate 2,0.487,Lagos,0.3409,1,,,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.5376,1,,,123.7863014,123.7863014
1,Associate 2,0.5477,Abuja,0.5992,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Abuja,0.5992,0,26-30,1.59,1.202739726,123.7837585
0,Associate 2,0.5477,Abuja,0.5992,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Abuja,0.5992,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Abuja,0.5992,0,26-30,1.59,1.202739726,123.7837585
0,Associate 2,0.5477,Lagos,0.5992,0,26-30,1.59,1.202739726,123.7837585
0,Associate 2,0.5477,Lagos,0.5992,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.5992,0,26-30,1.59,1.202739726,123.7837585
0,Associate 2,0.5477,Lagos,0.5992,0,21-25,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.5992,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.5992,0,26-30,1.59,1.202739726,123.7837585
0,Associate 2,0.5477,Lagos,0.5992,0,21-25,1.59,1.202739726,123.7837585
0,Associate 2,0.5477,Lagos,0.5992,0,26-30,1.59,1.202739726,123.7837585
0,Associate 2,0.5477,Lagos,0.5992,0,26-30,1.59,1.202739726,123.7837585
0,Associate 2,0.5477,Lagos,0.5992,0,26-30,1.59,1.202739726,123.7837585
0,Associate 2,0.5477,Lagos,0.5992,0,21-25,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.5992,0,21-25,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.5992,0,26-30,1.59,1.202739726,123.7837585
0,Associate 2,0.5477,Lagos,0.5992,0,21-25,1.59,1.202739726,123.7837585
0,Associate 2,0.5477,Lagos,0.5992,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.5992,0,26-30,1.59,1.202739726,123.7837585
0,Associate 2,0.5477,Lagos,0.5992,0,,,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.5992,0,21-25,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.5992,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.5992,0,,,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.5992,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.5992,0,31-35,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Abuja,0.4918,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.4918,0,31-35,1.59,1.202739726,123.7837585
0,Associate 2,0.5477,Lagos,0.4918,0,26-30,1.59,1.202739726,123.7837585
0,Associate 2,0.5477,Lagos,0.4918,0,,,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.4918,0,26-30,1.59,1.202739726,123.7837585
0,Associate 2,0.5477,Lagos,0.4918,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.4918,0,31-35,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.4918,0,26-30,1.59,1.202739726,123.7837585
0,Associate 2,0.5477,Lagos,0.4918,0,26-30,1.59,1.202739726,123.7837585
0,Associate 2,0.5477,Lagos,0.4918,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.4918,0,26-30,1.59,1.202739726,123.7837585
0,Associate 2,0.5477,Lagos,0.4918,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.4918,0,21-25,1.59,1.202739726,123.7837585
0,Associate 2,0.5477,Abuja,0.4918,0,21-25,1.59,1.202739726,123.7837585
0,Associate 2,0.5477,Lagos,0.4918,0,21-25,1.59,1.202739726,123.7837585
0,Associate 2,0.5477,Port Harcourt,0.4918,0,31-35,1.59,1.202739726,123.7837585
0,Associate 2,0.5477,Lagos,0.4918,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.5528,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.5528,0,21-25,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.5528,0,21-25,1.59,1.202739726,123.7837585
0,Associate 2,0.5477,Abuja,0.5528,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.5528,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.5528,0,21-25,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.5528,0,21-25,1.59,1.202739726,123.7837585
0,Associate 2,0.5477,Lagos,0.5528,0,,,123.7863014,123.7863014
0,Associate 2,0.5477,Lagos,0.5528,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.5528,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.5528,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.5528,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.5992,0,21-25,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.5376,0,21-25,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.5376,0,21-25,1.59,1.202739726,123.7837585
0,Associate 2,0.5477,Lagos,0.5376,0,21-25,1.59,1.202739726,123.7837585
0,Associate 2,0.5477,Lagos,0.5376,0,26-30,1.59,1.202739726,123.7837585
0,Associate 2,0.5477,Lagos,0.5376,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.5376,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.4918,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.5528,0,26-30,1.59,1.202739726,123.7837585
0,Associate 2,0.5477,Lagos,0.625,1,,,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.7614,0,21-25,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.5992,0,26-30,1.59,1.202739726,123.7837585
0,Associate 2,0.5477,Lagos,0.5992,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.5992,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.7614,1,,,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.5992,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.4918,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.5528,0,21-25,1.59,1.202739726,123.7837585
0,Associate 2,0.5477,Lagos,0.5992,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.7614,1,,,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.7614,1,,,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.7614,0,31-35,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.7614,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.7614,0,21-25,1.59,1.202739726,123.7837585
0,Associate 2,0.5477,Port Harcourt,0.4918,1,,,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.6714,0,31-35,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.6714,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.5992,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.5528,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.3684,0,31-35,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.3684,0,26-30,1.59,1.202739726,123.7837585
0,Associate 2,0.5477,Lagos,0.4918,0,,,123.7863014,123.7863014
1,Associate 2,0.5477,Abuja,0.4074,0,21-25,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Abuja,0.4074,0,21-25,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.4074,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.5992,0,26-30,1.59,1.202739726,123.7837585
0,Associate 2,0.5477,Lagos,0.5992,0,21-25,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.5992,0,21-25,1.59,1.202739726,123.7837585
0,Associate 2,0.487,Lagos,0.4912,0,26-30,1.59,1.202739726,123.7837585
0,Associate 2,0.487,Lagos,0.4912,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.487,Lagos,0.3409,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.487,Lagos,0.3409,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.487,Lagos,0.5632,0,26-30,1.59,1.202739726,123.7837585
0,Associate 2,0.487,Lagos,0.5632,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.487,Lagos,0.5632,1,,,123.7863014,123.7863014
1,Associate 2,0.487,Lagos,0.5632,0,,,123.7863014,123.7863014
1,Associate 2,0.487,Lagos,0.4717,0,31-35,1.59,1.202739726,123.7837585
0,Associate 2,0.487,Lagos,0.2632,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.487,Lagos,0.4717,0,26-30,1.59,1.202739726,123.7837585
0,Associate 2,0.487,Lagos,0.2632,0,26-30,1.59,1.202739726,123.7837585
0,Associate 2,0.4902,Lagos,0.2308,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.4902,Lagos,0.1923,0,31-35,1.59,1.202739726,123.7837585
1,Associate 2,0.4902,Lagos,0.7241,0,21-25,1.59,1.202739726,123.7837585
1,Associate 2,0.4902,Lagos,0.1923,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.4902,Lagos,0.2308,0,26-30,1.59,1.202739726,123.7837585
0,Associate 2,0.4902,Lagos,0.2308,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.4902,Lagos,0.1579,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.4902,Lagos,0.4894,1,,,123.7863014,123.7863014
1,Associate 2,0.4902,Lagos,0.4894,0,26-30,1.59,1.202739726,123.7837585
0,Associate 2,0.4902,Lagos,0.4894,0,26-30,1.59,1.202739726,123.7837585
0,Associate 2,0.4902,Lagos,0.4894,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.5528,0,26-30,1.59,1.202739726,123.7837585
0,Associate 2,0.5477,Lagos,0.5528,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.4902,Lagos,0.5769,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.4902,Lagos,0.3704,0,26-30,1.59,1.202739726,123.7837585
0,Associate 2,0.4902,Lagos,0.3704,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.4902,Lagos,0.3704,0,26-30,1.59,1.202739726,123.7837585
0,Associate 2,0.5477,Lagos,0.5992,0,21-25,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.5528,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.7614,0,26-30,1.59,1.202739726,123.7837585
1,Associate 2,0.5477,Lagos,0.6714,0,21-25,1.59,1.202739726,123.7837585
1,Associate 2,0.4902,Lagos,0.4737,0,26-30,1.59,1.202739726,123.7837585
0,Associate 2,0.4902,Lagos,0.5769,0,21-25,1.59,1.202739726,123.7837585
0,Associate 2,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.4918,0,26-30,1.55,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.4918,0,26-30,1.55,123.7863014,123.7863014
0,Associate 2,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.5376,0,26-30,1.55,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.4918,0,26-30,1.55,123.7863014,123.7863014
0,Associate 2,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.5376,0,21-25,1.55,123.7863014,123.7863014
1,Associate 2,0.4902,Abuja,0.1923,0,26-30,0.73,123.7863014,123.7863014
0,Associate 2,0.3462,Lagos,0.381,0,26-30,1.43,123.7863014,123.7863014
1,Associate 2,0.3462,Lagos,0.381,0,31-35,1.43,123.7863014,123.7863014
0,Associate 2,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.5992,0,26-30,1.34,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.5528,0,26-30,1.34,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.5528,0,26-30,1.34,123.7863014,123.7863014
0,Associate 2,0.5477,Lagos,0.5528,0,26-30,1.34,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.5528,1,,,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.5992,0,26-30,1.34,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.5528,0,21-25,1.34,123.7863014,123.7863014
0,Associate 2,0.5477,Lagos,0.5992,0,26-30,1.34,123.7863014,123.7863014
0,Associate 2,0.5477,Lagos,0.5992,0,26-30,1.34,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.5992,0,26-30,1.34,123.7863014,123.7863014
0,Associate 2,0.5477,Lagos,0.5992,0,26-30,0.19,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.5992,0,21-25,1.34,123.7863014,123.7863014
0,Associate 2,0.5477,Lagos,0.4918,0,31-35,1.34,123.7863014,123.7863014
0,Associate 2,0.5477,Lagos,0.5992,0,31-35,1.34,123.7863014,123.7863014
1,Associate 2,0.5477,Abuja,0.5992,1,,,123.7863014,123.7863014
1,Associate 2,0.3462,Lagos,0.5357,0,31-35,1.34,123.7863014,123.7863014
0,Associate 2,0.3462,Lagos,0.5357,0,31-35,1.34,123.7863014,123.7863014
1,Associate 2,0.4902,Lagos,0.4737,0,31-35,1.34,1.202739726,123.7837585
0,Associate 2,0.5477,Lagos,0.5992,0,26-30,1.31,123.7863014,123.7863014
0,Associate 2,0.5477,Lagos,0.5528,0,,,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.5376,0,21-25,1.25,1.202739726,123.7837585
0,Associate 2,0.5477,Lagos,0.5992,0,21-25,1.25,123.7863014,123.7863014
1,Associate 2,0.4902,Lagos,0.1579,0,26-30,1.25,123.7863014,123.7863014
1,Associate 2,0.3462,Lagos,0.3636,0,31-35,1.25,123.7863014,123.7863014
1,Associate 2,0.3462,Lagos,0.3636,1,,,123.7863014,123.7863014
1,Associate 2,0.3462,Lagos,0.5357,1,,,123.7863014,123.7863014
0,Associate 2,0.4902,Lagos,0.1579,0,31-35,1.17,123.7863014,123.7863014
0,Associate 2,0.5477,Lagos,0.4918,0,26-30,1.13,123.7863014,123.7863014
1,Associate 2,0.5477,Abuja,0.5992,0,21-25,1.13,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.4918,0,41-45,1.13,123.7863014,123.7863014
1,Associate 2,0.487,Abuja,0.2632,0,31-35,1.13,123.7863014,123.7863014
0,Associate 2,0.487,Lagos,0.2632,0,26-30,1.09,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.4918,0,26-30,1.05,123.7863014,123.7863014
